digit,type,correlation
2,Noisy,0.7173965010625865
2,Noisy,0.7046898175798317
2,Noisy,0.7117626693913962
2,Noisy,0.735481375834635
2,Noisy,0.715562125571031
2,Noisy,0.7755485264537225
2,Noisy,0.7372235131380886
2,Noisy,0.7255417712706427
2,Noisy,0.6925103214839576
2,Noisy,0.7546667337494158
2,Noisy,0.7350331003905444
2,Noisy,0.7473050822502472
2,Noisy,0.7352743847992567
2,Noisy,0.7000458002524709
2,Noisy,0.7020529075629265
2,Noisy,0.6461668527904842
2,Noisy,0.7867765970127407
2,Noisy,0.7661843223206298
2,Noisy,0.6853858634535988
2,Noisy,0.7292821776140509
2,Noisy,0.731937496318065
2,Noisy,0.7400589456008361
2,Noisy,0.8073722495784357
2,Noisy,0.6945014552715624
2,Noisy,0.7476939982408293
2,Noisy,0.7206794867440962
2,Noisy,0.7350142761919392
2,Noisy,0.7461236438389139
2,Noisy,0.7346132401470814
2,Noisy,0.7028124831638527
2,Noisy,0.7659190088229563
2,Noisy,0.7164377101162644
2,Noisy,0.7056195077383428
2,Noisy,0.7114755926547668
2,Noisy,0.7828417706592651
2,Noisy,0.6934250590389116
2,Noisy,0.7194545754579982
2,Noisy,0.6799057361572342
2,Noisy,0.7401874025726823
2,Noisy,0.746017547860361
2,Noisy,0.759065828321178
2,Noisy,0.6991618450252924
2,Noisy,0.6920473544137147
2,Noisy,0.7224101031308129
2,Noisy,0.6741334434239663
2,Noisy,0.7271422030949098
2,Noisy,0.7230896849576356
2,Noisy,0.6908987510336985
2,Noisy,0.7336992415606227
2,Noisy,0.7223172616258828
2,Noisy,0.7449930179891388
2,Noisy,0.7609252602511222
2,Noisy,0.7623319533247168
2,Noisy,0.733006483935536
2,Noisy,0.7408214828912862
2,Noisy,0.7866148055249632
2,Noisy,0.6794939072018562
2,Noisy,0.7313269961910471
2,Noisy,0.7179039671092217
2,Noisy,0.7333661466904781
2,Noisy,0.7114788676386045
2,Noisy,0.6877516186137195
2,Noisy,0.7235625317177502
2,Noisy,0.7531950264178894
2,Noisy,0.7236176304073898
2,Noisy,0.7261758888509524
2,Noisy,0.7927447605391488
2,Noisy,0.7914847397257703
2,Noisy,0.7753986113925972
2,Noisy,0.6995738574943952
2,Noisy,0.7810012353698906
2,Noisy,0.723356662866131
2,Noisy,0.7252140833124714
2,Noisy,0.7860254516745704
2,Noisy,0.733354778865535
2,Noisy,0.735992820514509
2,Noisy,0.6417488766107043
2,Noisy,0.7432308623007186
2,Noisy,0.7155974452755619
2,Noisy,0.7879398784015939
2,Noisy,0.7386764582519737
2,Noisy,0.7446526434620473
2,Noisy,0.7657173901942245
2,Noisy,0.7211733930984368
2,Noisy,0.7521527535606358
2,Noisy,0.704935805879858
2,Noisy,0.7541320634140228
2,Noisy,0.7280675237889928
2,Noisy,0.7614087464991274
2,Noisy,0.7141847872652617
2,Noisy,0.7673221075428265
2,Noisy,0.7462477890581303
2,Noisy,0.675783733571857
2,Noisy,0.6815002357800366
2,Noisy,0.7368477721255196
2,Noisy,0.6714503701894012
2,Noisy,0.7579245255362701
2,Noisy,0.7334497841062777
2,Noisy,0.7120920597053316
2,Noisy,0.7180609886156608
2,Noisy,0.7340328538553493
2,Noisy,0.7062398540112798
2,Noisy,0.7058204124977009
2,Noisy,0.8076216198514305
2,Noisy,0.7508575541280833
2,Noisy,0.7831806476760342
2,Noisy,0.7318795408653719
2,Noisy,0.7454773366154294
2,Noisy,0.6557261879941607
2,Noisy,0.8002561752524039
2,Noisy,0.7685178590023894
2,Noisy,0.7501187233488568
2,Noisy,0.7738956506054778
2,Noisy,0.7553916767290658
2,Noisy,0.7660138198583554
2,Noisy,0.7347227399561859
2,Noisy,0.7409257084455289
2,Noisy,0.7282075738822991
2,Noisy,0.7533394768628783
2,Noisy,0.7164761536663479
2,Noisy,0.761978670324162
2,Noisy,0.7925003807065751
2,Noisy,0.7755609435254189
2,Noisy,0.7246820967573843
2,Noisy,0.7513655379410145
2,Noisy,0.7304364973517022
2,Noisy,0.7196125097638443
2,Noisy,0.7504739732187616
2,Noisy,0.7323538023151897
2,Noisy,0.7073896437093309
2,Noisy,0.7487626811308992
2,Noisy,0.6931999210770997
2,Noisy,0.7365846047270425
2,Noisy,0.7565822020206606
2,Noisy,0.7304689705977486
2,Noisy,0.6702135125691145
2,Noisy,0.7151834171900877
2,Noisy,0.6977246240667051
2,Noisy,0.7333812753171678
2,Noisy,0.7480024415949309
2,Noisy,0.6943156483073843
2,Noisy,0.7306246581399121
2,Noisy,0.734351801806511
2,Noisy,0.7029050756198301
2,Noisy,0.6962462132790341
2,Noisy,0.7540759327552297
2,Noisy,0.7296838704053494
2,Noisy,0.658925330827803
2,Noisy,0.7672831687745386
2,Noisy,0.7386301307959365
2,Noisy,0.7269091120700323
2,Noisy,0.7189918718522015
2,Noisy,0.7059921160585491
2,Noisy,0.7935654959598988
2,Noisy,0.8215658329099709
2,Noisy,0.703031852230276
2,Noisy,0.7092237233682925
2,Noisy,0.7096089918091782
2,Noisy,0.6587104947616211
2,Noisy,0.7662598365102482
2,Noisy,0.7230918332350809
2,Noisy,0.7102976440521751
2,Noisy,0.7658701832452562
2,Noisy,0.789809423992884
2,Noisy,0.7313085775719778
2,Noisy,0.7975384500306119
2,Noisy,0.7623520897414734
2,Noisy,0.7163437300016197
2,Noisy,0.7444818644977803
2,Noisy,0.7994915715228257
2,Noisy,0.7423978484570491
2,Noisy,0.761003637910225
2,Noisy,0.7376488793108321
2,Noisy,0.697040042519841
2,Noisy,0.6667636851424327
2,Noisy,0.7873082005448306
2,Noisy,0.7952287614682865
2,Noisy,0.8118355735694376
2,Noisy,0.7520684144874296
2,Noisy,0.7563158910091099
2,Noisy,0.7185601109973246
2,Noisy,0.7248723476300725
2,Noisy,0.7204914725910577
2,Noisy,0.7501204527830623
2,Noisy,0.7075337146247723
2,Noisy,0.7776941793907914
2,Noisy,0.752301659000916
2,Noisy,0.7594170728193226
2,Noisy,0.7291394035131612
2,Noisy,0.7606666263647954
2,Noisy,0.6402537658931029
2,Noisy,0.7718636616515205
2,Noisy,0.7751212489403007
2,Noisy,0.7244300364708561
2,Noisy,0.7531059125872024
2,Noisy,0.7649661485233826
2,Noisy,0.763465611486016
2,Noisy,0.7267374849729437
2,Noisy,0.7622253802391482
2,Noisy,0.7138828755598986
2,Noisy,0.8003838454658116
2,Noisy,0.7667884417731122
2,Noisy,0.7704417093253535
2,Noisy,0.7404274588425082
2,Noisy,0.6674416970830083
2,Noisy,0.6943737887406772
2,Noisy,0.7052500713883298
2,Noisy,0.7029518986528349
2,Noisy,0.7761967025891144
2,Noisy,0.7106958102767594
2,Noisy,0.7445458173351389
2,Noisy,0.6292244466952328
2,Noisy,0.7336806290896858
2,Noisy,0.7716990767916142
2,Noisy,0.755020108389167
2,Noisy,0.7874645480249682
2,Noisy,0.7822895233550755
2,Noisy,0.7310172062151561
2,Noisy,0.7612973516986231
2,Noisy,0.6772826161249557
2,Noisy,0.7614372742855794
2,Noisy,0.7160325298544032
2,Noisy,0.7677755153402891
2,Noisy,0.745486721365523
2,Noisy,0.71862012006928
2,Noisy,0.6982881918705687
2,Noisy,0.6854890905727804
2,Noisy,0.7635442215011502
2,Noisy,0.6946431830174075
2,Noisy,0.772346778453734
2,Noisy,0.7612763109599896
2,Noisy,0.7142495967825858
2,Noisy,0.7002465626841364
2,Noisy,0.7273581506761008
2,Noisy,0.7597323611183626
2,Noisy,0.7702371754569345
2,Noisy,0.722680953941834
2,Noisy,0.7362865329118266
2,Noisy,0.7787080130535111
2,Noisy,0.7340163053887374
2,Noisy,0.7337055831915834
2,Noisy,0.7537612057541283
2,Noisy,0.7029236178076194
2,Noisy,0.7267943673014272
2,Noisy,0.7205660286618504
2,Noisy,0.7288238661681491
2,Noisy,0.6651641871002502
2,Noisy,0.7635467502872915
2,Noisy,0.7348920589733198
2,Noisy,0.7386297562080496
2,Noisy,0.7019628183870524
2,Noisy,0.7455404894015122
2,Noisy,0.7789530648106823
2,Noisy,0.7985371289409177
2,Noisy,0.7721189824241527
2,Noisy,0.698814210419028
2,Noisy,0.698429594635231
2,Noisy,0.7196577856442726
2,Noisy,0.7600189005274957
2,Noisy,0.6803512359883841
2,Noisy,0.7268119762208529
2,Noisy,0.7598850217594624
2,Noisy,0.790319889226526
2,Noisy,0.753387022643086
2,Noisy,0.7345407762511127
2,Noisy,0.7561280180887663
2,Noisy,0.7560635129566305
2,Noisy,0.7904138578302321
2,Noisy,0.718046192415127
2,Noisy,0.719127372340304
2,Noisy,0.738601808472717
2,Noisy,0.7815208389248713
2,Noisy,0.7498999057028771
2,Noisy,0.7452354490675399
2,Noisy,0.8022148613395385
2,Noisy,0.7236190440780248
2,Noisy,0.7152837027325688
2,Noisy,0.6949070205952931
2,Noisy,0.753537462949634
2,Noisy,0.7002470882784878
2,Noisy,0.7583646415042749
2,Noisy,0.7242954380386338
2,Noisy,0.7335172819611184
2,Noisy,0.76541518403114
2,Noisy,0.6704217231778358
2,Noisy,0.6977940063558555
2,Noisy,0.7517670990066644
2,Noisy,0.6987227355200312
2,Noisy,0.7737822695822296
2,Noisy,0.6869974834055066
2,Noisy,0.6768924743173118
2,Noisy,0.6969229915419485
2,Noisy,0.7260559337831138
2,Noisy,0.7694886611230155
2,Noisy,0.7483793537054761
2,Noisy,0.7368319723258534
2,Noisy,0.6739822785146555
2,Distorted,-0.05350443897329728
2,Distorted,-0.17748139477261213
2,Distorted,-0.0821734383654742
2,Distorted,-0.07130650438969263
2,Distorted,-0.030705154076567653
2,Distorted,-0.04369787191669783
2,Distorted,-0.18564720670269022
2,Distorted,-0.08302126430791981
2,Distorted,-0.16428299408763078
2,Distorted,-0.03850968976468643
2,Distorted,-0.03554709116735266
2,Distorted,-0.01809760019284581
2,Distorted,-0.010705529382582703
2,Distorted,-0.0569148052729827
2,Distorted,-0.12903602313038562
2,Distorted,-0.13243812465355917
2,Distorted,-0.12998493261776656
2,Distorted,-0.08621654191332168
2,Distorted,0.00338856030882225
2,Distorted,-0.025303191050089647
2,Distorted,-0.07922269031754381
2,Distorted,0.01752660247243173
2,Distorted,-0.06519738581723043
2,Distorted,-0.08509193623226827
2,Distorted,-0.09009616273208372
2,Distorted,-0.19373497962920877
2,Distorted,-0.1592790867278575
2,Distorted,-0.09399707329019279
2,Distorted,-0.006247862052261263
2,Distorted,-0.08310396108546592
2,Distorted,0.008003211995793612
2,Distorted,-0.03614273515782994
2,Distorted,-0.058779274187839216
2,Distorted,-0.0955885459224642
2,Distorted,-0.030624485617028466
2,Distorted,-0.039137313047214566
2,Distorted,-0.064509829286533
2,Distorted,-0.07647368539047725
2,Distorted,-0.05235918858450654
2,Distorted,-0.044650514028570086
2,Distorted,-0.1507176553734697
2,Distorted,-0.13089739143790502
2,Distorted,-0.2656919517901991
2,Distorted,-0.07950986481400127
2,Distorted,-0.13789230528233934
2,Distorted,-0.0966105570542543
2,Distorted,-0.030283303567311636
2,Distorted,-0.04886527403427248
2,Distorted,-0.08103282928590741
2,Distorted,-0.060289868645184236
2,Distorted,-0.04498517842199429
2,Distorted,0.050720953203725105
2,Distorted,0.02561404496328073
2,Distorted,-0.09146778789750452
2,Distorted,-0.14842302373360558
2,Distorted,-0.08711053240754371
2,Distorted,-0.03176830787514822
2,Distorted,-0.05156585071833739
2,Distorted,0.005767458561177948
2,Distorted,-0.16643435066883294
2,Distorted,-0.09877225879320024
2,Distorted,-0.2604133906854821
2,Distorted,-0.06555858924587948
2,Distorted,-0.01566468739678725
2,Distorted,0.032015213309522984
2,Distorted,-0.06906236276167826
2,Distorted,-0.12438480384916034
2,Distorted,-0.04643449547164887
2,Distorted,-0.011841103172672285
2,Distorted,-0.1928919119815893
2,Distorted,-0.02970180055327174
2,Distorted,-0.1398912686873813
2,Distorted,-0.09852605965029346
2,Distorted,-0.09959768341390986
2,Distorted,-0.05441855156326906
2,Distorted,-0.05773904340158955
2,Distorted,0.01058840345002474
2,Distorted,-0.011168811876668211
2,Distorted,-0.232993639876828
2,Distorted,-0.019330772423218165
2,Distorted,-0.07818902335120571
2,Distorted,-0.09441709710146168
2,Distorted,-0.06525271231528493
2,Distorted,-0.04001436615872016
2,Distorted,-0.015336688222501529
2,Distorted,-0.0576254851911977
2,Distorted,-0.17117006361277828
2,Distorted,-0.23959259325371815
2,Distorted,-0.16522721918374297
2,Distorted,-0.10675401403641051
2,Distorted,-0.07230403796538057
2,Distorted,-0.1382511268297796
2,Distorted,-0.07264501525220324
2,Distorted,-0.08144671287600583
2,Distorted,-0.0629502421770938
2,Distorted,-0.05394473878304638
2,Distorted,-0.08242487278000175
2,Distorted,-0.09753591853145309
2,Distorted,-0.031893931635269386
2,Distorted,-0.05217850772628621
2,Distorted,-0.0130097236911421
2,Distorted,-0.08496219998337573
2,Distorted,-0.12982979065819528
2,Distorted,-0.1643185362693285
2,Distorted,-0.09915214730148794
2,Distorted,-0.022589350403168184
2,Distorted,-0.03073955050181494
2,Distorted,-0.03296226656186008
2,Distorted,-0.08194295622763965
2,Distorted,-0.1336313510127215
2,Distorted,0.012997041304898815
2,Distorted,-0.25797495779607
2,Distorted,-0.03195147551200378
2,Distorted,-0.04928469185832965
2,Distorted,-0.02023873215904157
2,Distorted,0.0057962321500440225
2,Distorted,-0.10910219204830979
2,Distorted,-0.06958111780226454
2,Distorted,-0.11359432524080233
2,Distorted,-0.15794110850513013
2,Distorted,-0.027744336735946073
2,Distorted,-0.061420697997006335
2,Distorted,-0.08124257183334767
2,Distorted,-0.05013490689242641
2,Distorted,-0.11038562400205246
2,Distorted,-0.09711547692671109
2,Distorted,-0.0837509457651091
2,Distorted,-0.12643976569387716
2,Distorted,-0.10042684944254442
2,Distorted,-0.06935158440495214
2,Distorted,-0.18937486305933526
2,Distorted,-0.09543675047676779
2,Distorted,-0.08833673400668805
2,Distorted,-0.046569077140559925
2,Distorted,-0.11552198765959888
2,Distorted,-0.11057788034621842
2,Distorted,-0.030681185429356623
2,Distorted,-0.008355185951726175
2,Distorted,0.0064593671264497315
2,Distorted,-0.02288668993132819
2,Distorted,-0.08793082005243454
2,Distorted,-0.030026266389624405
2,Distorted,-0.08174546926871055
2,Distorted,-0.2254702597953022
2,Distorted,-0.06415616518683603
2,Distorted,-0.043938377190267705
2,Distorted,-0.03372211530295328
2,Distorted,-0.021787017030219128
2,Distorted,-0.06821912526388427
2,Distorted,-0.04280128107516579
2,Distorted,-0.035542477468925776
2,Distorted,0.013630360819883454
2,Distorted,-0.019436672279056082
2,Distorted,-0.09138794370887826
2,Distorted,-0.027642751472941023
2,Distorted,-0.06494006959543605
2,Distorted,-0.05970510102252722
2,Distorted,-0.051860003557205506
2,Distorted,-0.05926922339810664
2,Distorted,-0.02823306582698625
2,Distorted,-0.004177381006330792
2,Distorted,-0.08287028046518014
2,Distorted,-0.007406953066807744
2,Distorted,0.02561891753056607
2,Distorted,-0.034547423345997266
2,Distorted,-0.031658199474733445
2,Distorted,-0.0047189353149363995
2,Distorted,-0.1638346992944941
2,Distorted,0.020842607320612085
2,Distorted,-0.2083148696145943
2,Distorted,-0.03562351443306753
2,Distorted,-0.024663723335975156
2,Distorted,-0.019568185234751977
2,Distorted,-0.012155628475359635
2,Distorted,-0.03394547916856641
2,Distorted,-0.16017604997916499
2,Distorted,-0.13024845842332428
2,Distorted,-0.19402418362285384
2,Distorted,-0.04023557921281575
2,Distorted,-0.06563707190640093
2,Distorted,-0.02702313251818219
2,Distorted,-0.10311969144576064
2,Distorted,-0.0434331598372161
2,Distorted,-0.02229911386533111
2,Distorted,-0.08007343016254038
2,Distorted,-0.017988782005739522
2,Distorted,-0.005946065816256528
2,Distorted,-0.0736735469821775
2,Distorted,-0.07728840550512919
2,Distorted,-0.3002087166700978
2,Distorted,-0.049200582075449695
2,Distorted,-0.08991360920003408
2,Distorted,-0.10374877198906789
2,Distorted,-0.052141842976590656
2,Distorted,-0.2059460239462345
2,Distorted,-0.07281378068627739
2,Distorted,-0.04676728719809918
2,Distorted,-0.20211296109833332
2,Distorted,-0.050118169973013174
2,Distorted,-0.129850392372466
2,Distorted,-0.1458054619695004
2,Distorted,-0.10627615331726477
2,Distorted,-0.06405211835735217
2,Distorted,-0.017232673195894055
2,Distorted,-0.08833741328411848
2,Distorted,-0.09724071220940748
2,Distorted,-0.1165782792058908
2,Distorted,-0.018266491128113453
2,Distorted,-0.15779048079725475
2,Distorted,-0.06664194345255808
2,Distorted,-0.1289103365370587
2,Distorted,-0.17070501869344118
2,Distorted,-0.13698884781725507
2,Distorted,-0.12088312181928021
2,Distorted,-0.15921266692661645
2,Distorted,-0.16518446831073255
2,Distorted,-0.14491203045257667
2,Distorted,-0.11352857540436775
2,Distorted,-0.1369912833683193
2,Distorted,-0.1126995929977721
2,Distorted,-0.041475540342637056
2,Distorted,-0.08321547234888357
2,Distorted,-0.16060950729630366
2,Distorted,-0.10794381572502117
2,Distorted,-0.055122148834891756
2,Distorted,-0.12451749439661292
2,Distorted,-0.17699864506210647
2,Distorted,-0.04674447126793275
2,Distorted,-0.09838650439710549
2,Distorted,-0.09494479141121666
2,Distorted,-0.10003912275719952
2,Distorted,-0.013842824939790645
2,Distorted,0.011004440468803207
2,Distorted,-0.13470598576907508
2,Distorted,-0.04550185315595521
2,Distorted,-0.04524223933749936
2,Distorted,-0.05255269806807016
2,Distorted,-0.008532227575983084
2,Distorted,-0.25160144152512676
2,Distorted,-0.05257533431614577
2,Distorted,-0.014360955943658358
2,Distorted,-0.17629401788926768
2,Distorted,-0.18842876360626823
2,Distorted,-0.03543122676424641
2,Distorted,-0.023685195915097743
2,Distorted,-0.06721620013799433
2,Distorted,-0.09152731287730352
2,Distorted,-0.020214980152395493
2,Distorted,-0.01201241093325311
2,Distorted,-0.04284799908302013
2,Distorted,-0.0750310110413626
2,Distorted,-0.0828207746349354
2,Distorted,-0.08961207521906786
2,Distorted,-0.15577405244452872
2,Distorted,-0.03681219005821056
2,Distorted,-0.035937066549172725
2,Distorted,-0.09007598996674467
2,Distorted,-0.03679309212284603
2,Distorted,-0.07637204933648815
2,Distorted,-0.019129809424976087
2,Distorted,-0.10622280180313573
2,Distorted,-0.037089648830034676
2,Distorted,-0.06135439434745835
2,Distorted,0.01320411827148511
2,Distorted,-0.02878380739168777
2,Distorted,-0.24999670404241148
2,Distorted,-0.038212046183506945
2,Distorted,-0.11471659278820177
2,Distorted,-0.029455573740203887
2,Distorted,-0.13847962646915535
2,Distorted,-0.07048472471252394
2,Distorted,-0.14949263078218636
2,Distorted,-0.08208893013221308
2,Distorted,-0.2494986091294097
2,Distorted,-0.13928288884783174
2,Distorted,-0.007904728158967382
2,Distorted,-0.08365100310074874
2,Distorted,-0.15656275901046593
2,Distorted,-0.0609948775166195
2,Distorted,0.015336028328241446
2,Distorted,-0.07958621041308801
2,Distorted,-0.19376315305281389
2,Distorted,-0.19170798333892608
2,Distorted,-0.20443763278275026
2,Distorted,0.014793967707629281
2,Distorted,-0.02647462951561408
2,Distorted,-0.08369132522909908
2,Distorted,-0.08394238161834937
2,Distorted,-0.03402994711909031
2,Distorted,-0.040765235354273954
2,Distorted,-0.0190114423463957
2,Distorted,-0.043699480813194164
2,Distorted,-0.07318060110668276
2,Distorted,-0.051201422620812564
2,Distorted,-0.020457885903472854
2,Distorted,-0.042250166993868625
2,Distorted,-0.1549544506775516
2,Distorted,-0.07573211455476958
2,Distorted,-0.00030792330033694074
2,Distorted,-0.018535863593333427
2,Distorted,-0.07851214780696755
2,Distorted,-0.02430137131518966
2,Distorted,-0.06275164724727407
2,Distorted,-0.037117321142204625
2,Distorted,-0.05301072364717398
2,Distorted,-0.04169473601353423
2,Distorted,-0.18277659683596287
2,Distorted,-0.22361775164448708
2,Distorted,-0.021711453469233186
2,Distorted,-0.02248783136675018
2,Distorted,-0.03359194727351003
2,Distorted,-0.04348185637593175
2,Distorted,-0.05858266981883932
2,Distorted,-0.021038854503747456
2,Distorted,-0.1774274012691866
2,Distorted,-0.08499601042000729
2,Distorted,-0.14075555246351032
2,Distorted,-0.08319333145864971
2,Distorted,-0.12371926414542778
2,Distorted,-0.07867125977297532
2,Distorted,-0.09960689102229062
2,Distorted,-0.004944978962802092
2,Distorted,-0.054345906242719254
2,Distorted,-0.05768334597550989
2,Distorted,-0.09891341348159853
2,Distorted,-0.07509862317043317
2,Distorted,-0.018315619453708222
2,Distorted,-0.05729078816034014
2,Distorted,-0.13836034563891986
2,Distorted,-0.053043037925365806
2,Distorted,-0.08102237649821312
2,Distorted,-0.0547913083400284
2,Distorted,-0.11157199984817742
2,Distorted,-0.006228482632071829
2,Distorted,-0.03563421874544238
2,Distorted,-0.03814137044523128
2,Distorted,-0.028236737379712794
2,Distorted,-0.13278999997481275
2,Distorted,-0.10208204468929603
2,Distorted,-0.20194423356003516
2,Distorted,-0.13977832972840415
2,Distorted,-0.07232496973064607
2,Distorted,0.0045861742948752815
2,Distorted,-0.10646152188784579
2,Distorted,-0.06217573866849096
2,Distorted,-0.20248384202755815
2,Distorted,-0.07438825114571158
2,Distorted,-0.05281142658425385
2,Distorted,-0.03982802524707498
2,Distorted,-0.04695102987012689
2,Distorted,-0.045092247026837055
2,Distorted,0.017956475599453917
2,Distorted,-0.08383877334042522
2,Distorted,-0.034527104823749655
2,Distorted,-0.060779336164948405
2,Distorted,0.04272118866013269
2,Distorted,0.011899514225593672
2,Distorted,-0.005116317779826397
2,Distorted,-0.18512196509697648
2,Distorted,-0.006137112738971263
2,Distorted,0.022927615926190154
2,Distorted,-0.09276440496991027
2,Distorted,-0.07827831730271047
2,Distorted,-0.1943629889286591
2,Distorted,0.009499547652043727
2,Distorted,-0.08263780109868114
2,Distorted,-0.06470106208240681
2,Distorted,-0.12480755944915402
2,Distorted,-0.020151009030065368
2,Distorted,-0.012941576083187302
2,Distorted,-0.058962553622996496
2,Distorted,-0.07783574641203377
2,Distorted,-0.031187896893022597
2,Distorted,-0.030023453932289914
2,Distorted,0.016890957081082267
2,Distorted,-0.007027178492521725
2,Distorted,-0.06481624734648439
2,Distorted,-0.052099752452740136
2,Distorted,0.0263597868536844
2,Distorted,-0.19592476011450288
2,Distorted,-0.14783257337791905
2,Distorted,-0.018764035487295227
2,Distorted,-0.09147856384442939
2,Distorted,-0.0062578495352491985
2,Distorted,-0.010515950398009375
2,Distorted,-0.03498610096891392
2,Distorted,-0.13317998152285923
2,Distorted,-0.07559494105796823
2,Distorted,0.02233881295514208
2,Distorted,-0.07265000541504901
2,Distorted,-0.0739416073400007
2,Distorted,-0.09376605578145804
2,Distorted,-0.0067891006806186874
2,Distorted,-0.06406816866411714
2,Distorted,-0.11227356043676154
2,Distorted,-0.06567241524151377
2,Distorted,-0.037969519323683434
2,Distorted,-0.06802996270433125
2,Distorted,-0.05271818686747022
2,Distorted,-0.2707486017226743
2,Distorted,0.015707880327957557
2,Distorted,-0.03096866033419879
2,Distorted,-0.02639075489145083
2,Distorted,-0.044827054928640704
2,Distorted,-0.02828848559800279
2,Distorted,-0.14346926700010515
2,Distorted,-0.057775098526910915
2,Distorted,-0.027639797784801565
2,Distorted,-0.11687260386552722
2,Distorted,-0.06893276446720377
2,Distorted,-0.10134505136604666
2,Distorted,-0.04668160221605038
2,Distorted,-0.15890572906704087
2,Distorted,-0.1598811042405127
2,Distorted,-0.08283130817122562
2,Distorted,-0.17609458425620317
2,Distorted,-0.08276673825203087
2,Distorted,-0.10555125882950944
2,Distorted,-0.06807214648883517
2,Distorted,-0.12171001643908583
2,Distorted,-0.12749994922682356
2,Distorted,-0.10352100653313188
2,Distorted,-0.0014852531579444828
2,Distorted,-0.11077367091343941
2,Distorted,-0.104323849302452
2,Distorted,-0.12966492352895784
2,Distorted,-0.06200336270652079
2,Distorted,-0.09444530472663885
2,Distorted,-0.0059807512302128725
2,Distorted,-0.037313334774203476
2,Distorted,-0.08482826494572185
2,Distorted,-0.05736260191042436
2,Distorted,-0.1479029199260145
2,Distorted,-0.08799514753370667
2,Distorted,-0.08760016068360629
2,Distorted,-0.15460816284590137
2,Distorted,-0.03378146579376585
2,Distorted,-0.09409023477661792
2,Distorted,-0.07453916126980287
2,Distorted,-0.18649014547113343
2,Distorted,-0.24786646325403988
2,Distorted,-0.15709582003142958
2,Distorted,-0.0681093066186518
2,Distorted,-0.10695521136016072
2,Distorted,-0.06324387028903167
2,Distorted,-0.053907595448684016
2,Distorted,-0.10412629604672216
2,Distorted,-0.03602591957179844
2,Distorted,-0.06547037492962125
2,Distorted,-0.1555451014136293
2,Distorted,-0.06641552111071342
2,Distorted,-0.08423540288625501
2,Distorted,-0.19016073202189218
2,Distorted,-0.21051730905210175
2,Distorted,-0.06252962460102664
2,Distorted,-0.06028290545627086
2,Distorted,-0.04888647252967412
2,Distorted,-0.06649784487501292
2,Distorted,-0.1460970766240216
2,Distorted,-0.13422598268923583
2,Distorted,-0.10564810289456253
2,Distorted,-0.12711944991241925
2,Distorted,-0.04444511729158544
2,Distorted,-0.05443382079319946
2,Distorted,-0.05398425988773459
2,Distorted,-0.16943986745156125
2,Distorted,-0.18976429810364528
2,Distorted,-0.11984063962388801
2,Distorted,-0.13830539019187063
2,Distorted,-0.1358125793594505
2,Distorted,-0.12943545011279786
2,Distorted,-0.09862017860230164
2,Distorted,-0.10996684248112797
2,Distorted,-0.06479858707036369
2,Distorted,-0.06686399996144955
2,Distorted,-0.16289631377112804
2,Distorted,-0.17275415315300088
2,Distorted,-0.08525132958677299
2,Distorted,-0.0504416898610471
2,Distorted,-0.13411713637989775
2,Distorted,-0.05780563566700558
2,Distorted,-0.16689416698709741
2,Distorted,-0.19893327204103287
2,Distorted,-0.050489896219074244
2,Distorted,-0.30226276117274997
2,Distorted,-0.043005388348703315
2,Distorted,-0.13947893262248312
2,Distorted,-0.011799530975859916
2,Distorted,-0.23281199264337912
2,Distorted,0.009495583760825247
2,Distorted,-0.1312777882079707
2,Distorted,-0.044435211687623176
2,Distorted,-0.04703479262495169
2,Distorted,-0.15344962789524985
2,Distorted,-0.26381572924684776
2,Distorted,-0.20463159594865457
2,Distorted,-0.2154955507231801
2,Distorted,-0.22766773596722792
2,Distorted,-0.11116221221328113
2,Distorted,-0.06675241712562796
2,Distorted,-0.07540061433534379
2,Distorted,-0.0865673574380768
2,Distorted,-0.04987575061504172
2,Distorted,-0.19739756597903707
2,Distorted,-0.10126492142909797
2,Distorted,0.01540219623084145
2,Distorted,-0.18873193514108721
2,Distorted,-0.04348920213340361
2,Distorted,-0.06254091471060597
2,Distorted,-0.09819184637049244
2,Distorted,-0.05172333488003023
2,Distorted,-0.05103336148633546
2,Distorted,-0.06116086260062938
2,Distorted,-0.14755538954413672
2,Distorted,-0.05144195828590075
2,Distorted,-0.02596013223105897
2,Distorted,-0.011079402424374397
2,Distorted,-0.017559718418229776
2,Distorted,-0.1477876112165159
2,Distorted,-0.06234467063748177
2,Distorted,-0.07757594040886134
2,Distorted,-0.0535950428849223
2,Distorted,-0.11909340727021647
2,Distorted,-0.08938708259739266
2,Distorted,-0.11786061291305666
2,Distorted,-0.07034174066755777
2,Distorted,-0.015186081749433308
2,Distorted,-0.22129036040517977
2,Distorted,-0.08601388269930048
2,Distorted,-0.14352681525843844
2,Distorted,-0.031851791080211064
2,Distorted,-0.044249313757844605
2,Distorted,-0.08199278530895017
2,Distorted,-0.008342029097079057
2,Distorted,-0.11157820186095792
2,Distorted,-0.06982801506361887
2,Distorted,-0.019434099116240985
2,Distorted,-0.05276987966681024
2,Distorted,-0.007038601357732816
2,Distorted,-0.05478611980703568
2,Distorted,-0.28259150113332354
2,Distorted,-0.24515852292014034
2,Distorted,-0.059506592414109896
2,Distorted,-0.11793770554491237
2,Distorted,-0.07572110641284237
2,Distorted,-0.09632655564742142
2,Distorted,-0.03997864935478353
